חולין,כתובות,
חבר,, ** Gap ** 
טוחנת,, ** Gap ** 
עם,, ** Gap ** 
אשת,, ** Gap ** 
עם,, ** Gap ** 
הארץ,, ** Gap ** 
בזמן,, ** Gap ** 
שהיא,, ** Gap ** 
טמאה,, ** Gap ** 
אבל,, ** Gap ** 
לא,, ** Gap ** 
בזמן,, ** Gap ** 
שהיא,, ** Gap ** 
טהורה,, ** Gap ** 
רבי,רבי,
שמעון,יוחנן, ** Major ** 
בן,בן,
אלעזר,ברוקה, ** Major ** 
אומר,אומר,
אף,אף,
בזמן,, ** Gap ** 
שהיא,, ** Gap ** 
טמאה,, ** Gap ** 
לא,, ** Gap ** 
תטחון,, ** Gap ** 
מפני,, ** Gap ** 
שחבירתה,, ** Gap ** 
נותנת,, ** Gap ** 
לה,, ** Gap ** 
ואוכלת,, ** Gap ** 
השתא,, ** Gap ** 
מיגזל,, ** Gap ** 
גזלה,, ** Gap ** 
חלופי,, ** Gap ** 
מיבעיא,, ** Gap ** 
אמר,, ** Gap ** 
רב,, ** Gap ** 
יוסף,, ** Gap ** 
התם,, ** Gap ** 
נמי,, ** Gap ** 
מוריא,, ** Gap ** 
ואמרה,, ** Gap ** 
תורא,, ** Gap ** 
מדישיה,, ** Gap ** 
קאכיל,חילוק, ** Major ** 
העיד,קליות, ** Major ** 
,ראיה, ** Gap ** 
,ומודה, ** Gap ** 
רבי,רבי,
יהושע,יהושע,
בן,, ** Gap ** 
זרוז,, ** Gap ** 
בן,באומר, ** Major ** 
חמיו,לחבירו, ** Major ** 
של,שדה, ** Major ** 
רבי,, ** Gap ** 
מאיר,, ** Gap ** 
לפני,, ** Gap ** 
רבי,, ** Gap ** 
על,זו, ** Major ** 
"ר""מ",, ** Gap ** 
שאכל,, ** Gap ** 
עלה,, ** Gap ** 
של,של,
ירק,, ** Gap ** 
בבית,, ** Gap ** 
שאן,, ** Gap ** 
והתיר,, ** Gap ** 
רבי,, ** Gap ** 
את,, ** Gap ** 
בית,, ** Gap ** 
שאן,, ** Gap ** 
כולה,, ** Gap ** 
על,, ** Gap ** 
ידו,, ** Gap ** 
חברו,, ** Gap ** 
עליו,, ** Gap ** 
אחיו,, ** Gap ** 
ובית,, ** Gap ** 
אביו,, ** Gap ** 
אמרו,, ** Gap ** 
לו,, ** Gap ** 
מקום,, ** Gap ** 
שאבותיך,, ** Gap ** 
ואבות,, ** Gap ** 
אבותיך,אביך, **Minor 
נהגו,, ** Gap ** 
בו,, ** Gap ** 
איסור,, ** Gap ** 
אתה,, ** Gap ** 
תנהוג,, ** Gap ** 
בו,, ** Gap ** 
היתר,היתה, **Minor 
דרש,, ** Gap ** 
להן,, ** Gap ** 
מקרא,, ** Gap ** 
זה,, ** Gap ** 
(מלכים,, ** Gap ** 
ב,, ** Gap ** 
"יח,",, ** Gap ** 
ד),, ** Gap ** 
וכתת,, ** Gap ** 
נחש,, ** Gap ** 
הנחשת,, ** Gap ** 
אשר,, ** Gap ** 
עשה,, ** Gap ** 
משה,, ** Gap ** 
כי,, ** Gap ** 
עד,, ** Gap ** 
הימים,, ** Gap ** 
ההמה,, ** Gap ** 
היו,, ** Gap ** 
בני,, ** Gap ** 
ישראל,, ** Gap ** 
מקטרים,, ** Gap ** 
לו,, ** Gap ** 
ויקרא,, ** Gap ** 
לו,, ** Gap ** 
נחושתן,, ** Gap ** 
אפשר,, ** Gap ** 
בא,, ** Gap ** 
אסא,, ** Gap ** 
ולא,, ** Gap ** 
ביערו,, ** Gap ** 
בא,, ** Gap ** 
יהושפט,, ** Gap ** 
ולא,ולקחתיה, ** Major ** 
ביערו,הימנו, ** Major ** 
והלא,שהוא, ** Major ** 
כל,, ** Gap ** 
עבודה,, ** Gap ** 
זרה,, ** Gap ** 
שבעולם,, ** Gap ** 
אסא,, ** Gap ** 
ויהושפט,, ** Gap ** 
ביערום,נאמן, ** Major ** 
Daf,Daf,
7a,16a,
אלא,, ** Gap ** 
מקום,שהפה, ** Major ** 
הניחו,שאסר, ** Major ** 
לו,הוא, ** Major ** 
אבותיו,, ** Gap ** 
להתגדר,הפה, ** Major ** 
בו,שהתיר, ** Major ** 
אף,ואם, ** Major ** 
אני,יש, ** Major ** 
מקום,עדים, ** Major ** 
הניחו,שהיא, ** Major ** 
לי,של, ** Major ** 
אבותי,אביו, **Minor 
להתגדר,, ** Gap ** 
בו,, ** Gap ** 
מכאן,, ** Gap ** 
לתלמיד,, ** Gap ** 
חכם,והוא, ** Major ** 
שאמר,אומר, **Minor 
דבר,לקחתיה, ** Major ** 
הלכה,הימנו, ** Major ** 
שאין,אינו, **Minor 
,נאמן:, ** Gap ** 
,<big><strong>גמ'</strong></big>, ** Gap ** 
מזיחין,טעמא, ** Major ** 
אותו,דאיכא, ** Major ** 
ואמרי,עדים, ** Major ** 
לה,הא, ** Major ** 
,ליכא, ** Gap ** 
,עדים, ** Gap ** 
,בעל, ** Gap ** 
אין,מהימן, **Minor 
מזניחין,לימא, ** Major ** 
אותו,תנן, ** Major ** 
ואמרי,סתמא, ** Major ** 
לה,דלא, ** Major ** 
,כרבן, ** Gap ** 
,גמליאל, ** Gap ** 
אין,דאי, **Minor 
מזחיחין,, ** Gap ** 
אותו,, ** Gap ** 
מאן,, ** Gap ** 
דאמר,, ** Gap ** 
מזיחין,, ** Gap ** 
כדכתיב,, ** Gap ** 
(שמות,, ** Gap ** 
"כח,","ר""ג", ** Major ** 
כח),הא, ** Major ** 
ולא,, ** Gap ** 
יזח,, ** Gap ** 
החשן,, ** Gap ** 
ומאן,, ** Gap ** 
דאמר,אמר, **Minor 
אין,, ** Gap ** 
מזניחין,, ** Gap ** 
דכתיב,, ** Gap ** 
(איכה,איהי, ** Major ** 
,מהימנא, ** Gap ** 
,אפילו, ** Gap ** 
,תימא, ** Gap ** 
,רבן, ** Gap ** 
"ג,",גמליאל, ** Major ** 
,עד, ** Gap ** 
,כאן, ** Gap ** 
לא),לא,
כי,, ** Gap ** 
לא,, ** Gap ** 
יזנח,, ** Gap ** 
לעולם,, ** Gap ** 
ה'‏,, ** Gap ** 
ומאן,, ** Gap ** 
דאמר,, ** Gap ** 
מזחיחין,, ** Gap ** 
דתנן,קאמר, ** Major ** 
משרבו,"ר""ג", ** Major ** 
זחוחי,התם, ** Major ** 
הלב,אלא, ** Major ** 
,בברי, ** Gap ** 
,ושמא, ** Gap ** 
רבו,אבל, ** Major ** 
מחלוקות,, ** Gap ** 
בישראל,, ** Gap ** 
מתקיף,, ** Gap ** 
לה,, ** Gap ** 
יהודה,, ** Gap ** 
בריה,, ** Gap ** 
דר'‏,, ** Gap ** 
שמעון,, ** Gap ** 
בן,, ** Gap ** 
פזי,, ** Gap ** 
ומי,, ** Gap ** 
איכא,הכא, ** Major ** 
למאן,, ** Gap ** 
דאמר,בברי, ** Major ** 
דבית,, ** Gap ** 
שאן,וברי, ** Major ** 
לאו,לא, **Minor 
,אמר, ** Gap ** 
,ודקארי, ** Gap ** 
,לה, ** Gap ** 
מארץ,מאי, ** Major ** 
ישראל,, ** Gap ** 
היא,, ** Gap ** 
והכתיב,, ** Gap ** 
(שופטים,קארי, ** Major ** 
"א,",לה, ** Major ** 
כז),הא, ** Major ** 
ולא,, ** Gap ** 
הוריש,, ** Gap ** 
מנשה,, ** Gap ** 
את,, ** Gap ** 
בית,, ** Gap ** 
שאן,, ** Gap ** 
ואת,, ** Gap ** 
בנותיה,, ** Gap ** 
ואת,, ** Gap ** 
תענך,, ** Gap ** 
ואת,, ** Gap ** 
בנותיה,, ** Gap ** 
,ברי, ** Gap ** 
אישתמיטתיה,וברי, ** Major ** 
הא,הוא, **Minor 
דאמר,, ** Gap ** 
ר'‏,, ** Gap ** 
שמעון,, ** Gap ** 
בן,, ** Gap ** 
אליקים,, ** Gap ** 
משום,כיון, ** Major ** 
ר'‏,, ** Gap ** 
אלעזר,, ** Gap ** 
בן,, ** Gap ** 
פדת,, ** Gap ** 
שאמר,דרוב, ** Major ** 
משום,נשים, **Minor 
,בתולות, ** Gap ** 
,נישאות, ** Gap ** 
,כי, ** Gap ** 
,ברי, ** Gap ** 
,ושמא, ** Gap ** 
,דמי, ** Gap ** 
,והכי, ** Gap ** 
,נמי, ** Gap ** 
,מסתברא, ** Gap ** 
,מדקתני, ** Gap ** 
,ומודה, ** Gap ** 
ר'‏,רבי, ** Major ** 
אלעזר,יהושע, ** Major ** 
בן,, ** Gap ** 
שמוע,, ** Gap ** 
,אי, ** Gap ** 
,אמרת, ** Gap ** 
הרבה,בשלמא, ** Major ** 
כרכים,איירי, ** Major ** 
כבשום,"ר""ג", ** Major ** 
עולי,במודה, ** Major ** 
מצרים,שפיר, ** Major ** 
ולא,אלא, **Minor 
כבשום,, ** Gap ** 
עולי,, ** Gap ** 
בבל,, ** Gap ** 
וקסבר,, ** Gap ** 
קדושה,, ** Gap ** 
ראשונה,, ** Gap ** 
קדשה,, ** Gap ** 
,אי, ** Gap ** 
לשעתה,אמרת, ** Major ** 
ולא,לא, **Minor 
,איירי, ** Gap ** 
,"ר""ג", ** Gap ** 
קדשה,במודה, ** Major ** 
,רבי, ** Gap ** 
לעתיד,יהושע, ** Major ** 
לבא,למאן, ** Major ** 
,מודה, ** Gap ** 
,מי, ** Gap ** 
,סברת, ** Gap ** 
,ר'‏, ** Gap ** 
,יהושע, ** Gap ** 
,אהאי, ** Gap ** 
והניחום,פירקין, ** Major ** 
כדי,קאי, ** Major ** 
שיסמכו,אמגו, ** Major ** 
עליהן,קאי, ** Major ** 
עניים,ואפירקין, ** Major ** 
בשביעית,קמא, ** Major ** 
אמר,, ** Gap ** 
ליה,קאי, ** Major ** 
ר'‏,, ** Gap ** 
ירמיה,אהייא, ** Major ** 
לרבי,, ** Gap ** 
זירא,אילימא, ** Major ** 
והא,אהא, **Minor 
,היתה, ** Gap ** 
,מעוברת, ** Gap ** 
ר'‏,, ** Gap ** 
מאיר,ואמרו, ** Major ** 
עלה,לה, **Minor 
,מה, ** Gap ** 
,טיבו, ** Gap ** 
,של, ** Gap ** 
,עובר, ** Gap ** 
,זה, ** Gap ** 
,מאיש, ** Gap ** 
,פלוני, ** Gap ** 
בעלמא,וכהן, ** Major ** 
הוא,הוא,
,"ר""ג", ** Gap ** 
,"ור""א", ** Gap ** 
,אומרים, ** Gap ** 
,נאמנת, ** Gap ** 
,רבי, ** Gap ** 
דאכיל,יהושע, ** Major ** 
אמר,אומר, **Minor 
ליה,, ** Gap ** 
מאגודה,, ** Gap ** 
אכליה,, ** Gap ** 
ותנן,, ** Gap ** 
ירק,, ** Gap ** 
הנאגד,לא, ** Major ** 
משיאגד,מפיה, ** Major ** 
ודלמא,, ** Gap ** 
לאו,אנו, ** Major ** 
אדעתיה,חיין, ** Major ** 
השתא,התם, ** Major ** 
בהמתן,, ** Gap ** 
של,, ** Gap ** 
צדיקים,, ** Gap ** 
אין,מאי, **Minor 
,מגו, ** Gap ** 
,איכא, ** Gap ** 
"הקב""ה",הרי, ** Major ** 
,כריסה, ** Gap ** 
מביא,בין, ** Major ** 
,שיניה, ** Gap ** 
,אלא, ** Gap ** 
,אהא, ** Gap ** 
,ראוה, ** Gap ** 
תקלה,מדברת, ** Major ** 
על,עם, **Minor 
ידן,, ** Gap ** 
צדיקים,, ** Gap ** 
עצמן,, ** Gap ** 
לא,, ** Gap ** 
כל,, ** Gap ** 
שכן,, ** Gap ** 
ודלמא,, ** Gap ** 
עישר,, ** Gap ** 
עליהם,, ** Gap ** 
ממקום,, ** Gap ** 
אחר,אחד, **Minor 
,ואמרו, ** Gap ** 
לא,, ** Gap ** 
נחשדו,, ** Gap ** 
חברים,, ** Gap ** 
לתרום,, ** Gap ** 
שלא,לה, ** Major ** 
מן,, ** Gap ** 
המוקף,, ** Gap ** 
ודלמא,מה, ** Major ** 
נתן,טיבו, ** Major ** 
עיניו,של, ** Major ** 
בצד,איש, ** Major ** 
זה,זה,
ואכל,, ** Gap ** 
בצד,, ** Gap ** 
אחר,איש, ** Major ** 
,פלוני, ** Gap ** 
,וכהן, ** Gap ** 
,הוא, ** Gap ** 
,"ר""ג", ** Gap ** 
,"ור""א", ** Gap ** 
,אומרים, ** Gap ** 
,נאמנת, ** Gap ** 
,רבי, ** Gap ** 
,יהושע, ** Gap ** 
אמר,אומר, **Minor 
ליה,, ** Gap ** 
,לא, ** Gap ** 
,מפיה, ** Gap ** 
,אנו, ** Gap ** 
חזי,חיין, ** Major ** 
,התם, ** Gap ** 
מאן,מאי, **Minor 
,מגו, ** Gap ** 
גברא,איכא, ** Major ** 
רבה,הניחא, ** Major ** 
קמסהיד,לזעירי, ** Major ** 
עליה,דאמר, ** Major ** 
מאי,מאי,
,מדברת, ** Gap ** 
,נסתרה, ** Gap ** 
,מגו, ** Gap ** 
,דאי, ** Gap ** 
,בעיא, ** Gap ** 
,אמרה, ** Gap ** 
,לא, ** Gap ** 
,נבעלתי, ** Gap ** 
,וקאמרה, ** Gap ** 
,נבעלתי, ** Gap ** 
בהמתן,מהימנא, ** Major ** 
של,אלא, ** Major ** 
,לרב, ** Gap ** 
צדיקים,אסי, ** Major ** 
דרבי,, ** Gap ** 
פנחס,, ** Gap ** 
בן,, ** Gap ** 
יאיר,דאמר, ** Major ** 
הוה,מאי, ** Major ** 
קאזיל,מדברת, ** Major ** 
לפדיון,נבעלת, ** Major ** 
שבויין,מאי, ** Major ** 
פגע,מגו, ** Major ** 
,איכא, ** Gap ** 
,ואלא, ** Gap ** 
,אהא, ** Gap ** 
ביה,היא, ** Major ** 
,אומרת, ** Gap ** 
,מוכת, ** Gap ** 
,עץ, ** Gap ** 
בגינאי,אני, ** Major ** 
נהרא,והוא, ** Major ** 
אמר,אומר, **Minor 
ליה,, ** Gap ** 
גינאי,, ** Gap ** 
,לא, ** Gap ** 
חלוק,כי, ** Major ** 
לי,אלא, ** Major ** 
מימך,דרוסת, ** Major ** 
ואעבור,איש, ** Major ** 
בך,את, ** Major ** 
,"ר""ג", ** Gap ** 
,"ור""א", ** Gap ** 
,אומרים, ** Gap ** 
,נאמנת, ** Gap ** 
,ורבי, ** Gap ** 
,יהושע, ** Gap ** 
אמר,אומר, **Minor 
ליה,, ** Gap ** 
,לא, ** Gap ** 
,מפיה, ** Gap ** 
אתה,אנו, **Minor 
הולך,, ** Gap ** 
לעשות,, ** Gap ** 
רצון,חיין, ** Major ** 
קונך,התם, ** Major ** 
ואני,מאי, ** Major ** 
,מגו, ** Gap ** 
,איכא, ** Gap ** 
,בשלמא, ** Gap ** 
,לרבי, ** Gap ** 
,אלעזר, ** Gap ** 
,דאמר, ** Gap ** 
,במנה, ** Gap ** 
הולך,ולא, ** Major ** 
לעשות,, ** Gap ** 
רצון,, ** Gap ** 
קוני,, ** Gap ** 
אתה,, ** Gap ** 
ספק,, ** Gap ** 
עושה,כלום, ** Major ** 
ספק,מגו, ** Major ** 
אי,דאי, **Minor 
,בעיא, ** Gap ** 
אתה,אמרה, ** Major ** 
,מוכת, ** Gap ** 
עושה,עץ, ** Major ** 
אני,אני,
,תחתיך, ** Gap ** 
ודאי,ואית, ** Major ** 
עושה,, ** Gap ** 
אמר,, ** Gap ** 
ליה,, ** Gap ** 
אם,, ** Gap ** 
אי,לה, ** Major ** 
אתה,מאתים, **Minor 
חולק,וקאמרה, ** Major ** 
גוזרני,מעיקרא, ** Major ** 
עליך,דלית, ** Major ** 
שלא,לה, ** Major ** 
,אלא, ** Gap ** 
יעברו,, ** Gap ** 
בך,, ** Gap ** 
מים,מנה, ** Major ** 
לעולם,מהימנא, ** Major ** 
חלק,אלא, ** Major ** 
ליה,, ** Gap ** 
הוה,, ** Gap ** 
ההוא,, ** Gap ** 
גברא,, ** Gap ** 
,לר'‏, ** Gap ** 
דהוה,יוחנן, ** Major ** 
דארי,, ** Gap ** 
חיטי,, ** Gap ** 
לפיסחא,, ** Gap ** 
אמר,דאמר, **Minor 
ליה,, ** Gap ** 
חלוק,במאתים, ** Major ** 
ליה,ומנה, ** Major ** 
נמי,מאי, ** Major ** 
,מגו, ** Gap ** 
,איכא, ** Gap ** 
,אלא, ** Gap ** 
להאי,אהא, ** Major ** 
,הנושא, ** Gap ** 
דבמצוה,את, ** Major ** 
עסיק,האשה, ** Major ** 
חלק,ולא, ** Major ** 
,מצא, ** Gap ** 
ליה,לה, **Minor 
,בתולים, ** Gap ** 
הוה,היא, ** Major ** 
,אומרת, ** Gap ** 
,משארסתני, ** Gap ** 
,נאנסתי, ** Gap ** 
,ונסתחפה, ** Gap ** 
,שדהו, ** Gap ** 
ההוא,והוא, **Minor 
,אומר, ** Gap ** 
,לא, ** Gap ** 
,כי, ** Gap ** 
,אלא, ** Gap ** 
,עד, ** Gap ** 
,שלא, ** Gap ** 
,אירסתיך, ** Gap ** 
,"ר""ג", ** Gap ** 
,"ור""א", ** Gap ** 
טייעא,אומרים, ** Major ** 
דלווה,נאמנת, ** Major ** 
,ור'‏, ** Gap ** 
בהדייהו,יהושע, ** Major ** 
אמר,אומר, **Minor 
ליה,, ** Gap ** 
חלוק,לא, ** Major ** 
ליה,מפיה, ** Major ** 
,אנו, ** Gap ** 
,חיין, ** Gap ** 
נמי,דמגו, ** Major ** 
להאי,דאי, **Minor 
,בעיא, ** Gap ** 
דלא,אמרה, ** Major ** 
לימא,מוכת, ** Major ** 
כך,עץ, ** Major ** 
עושים,, ** Gap ** 
לבני,אני, ** Major ** 
לויה,תחתיך, ** Major ** 
חלק,דלא, ** Major ** 
ליה,, ** Gap ** 
אמר,, ** Gap ** 
רב,קא, ** Major ** 
יוסף,, ** Gap ** 
כמה,פסלה, ** Major ** 
נפיש,נפשה, **Minor 
,מכהונה, ** Gap ** 
,וקאמרה, ** Gap ** 
,נאנסתי, ** Gap ** 
,דקא, ** Gap ** 
גברא,פסלה, ** Major ** 
ממשה,נפשה, ** Major ** 
,מכהונה, ** Gap ** 
,משום, ** Gap ** 
,הכי, ** Gap ** 
,קאמר, ** Gap ** 
,"ר""ג", ** Gap ** 
,דמהימנא, ** Gap ** 
,וקאמר, ** Gap ** 
,רבי, ** Gap ** 
,יהושע, ** Gap ** 
,"לר""ג", ** Gap ** 
,בהאי, ** Gap ** 
,מגו, ** Gap ** 
,דהכא, ** Gap ** 
,מודינא, ** Gap ** 
ושתין,לך, ** Major ** 
רבוון,בההוא, ** Major ** 
דאילו,מגו, ** Major ** 
התם,דהתם, **Minor 
,פליגנא, ** Gap ** 
,עילווך, ** Gap ** 
,מכדי, ** Gap ** 
חד,האי, ** Major ** 
זימנא,מגו, ** Major ** 
והכא,והאי, ** Major ** 
,מגו, ** Gap ** 
,מאי, ** Gap ** 
,שנא, ** Gap ** 
,האי, ** Gap ** 
תלתא,מגו, ** Major ** 
זימנין,מהאי, ** Major ** 
ודלמא,מגו, ** Major ** 
הכא,הכא,
נמי,, ** Gap ** 
,אין, ** Gap ** 
,שור, ** Gap ** 
,שחוט, ** Gap ** 
,לפניך, ** Gap ** 
,התם, ** Gap ** 
,הרי, ** Gap ** 
,שור, ** Gap ** 
,שחוט, ** Gap ** 
,לפניך, ** Gap ** 
,וכיון, ** Gap ** 
,דרוב, ** Gap ** 
,נשים, ** Gap ** 
,בתולות, ** Gap ** 
,נישאות, ** Gap ** 
,כי, ** Gap ** 
חדא,לא, ** Major ** 
,אתו, ** Gap ** 
,עדים, ** Gap ** 
,מאי, ** Gap ** 
זימנא,הוי, ** Major ** 
אלא,אמר, ** Major ** 
,רבינא, ** Gap ** 
כמשה,משום, **Minor 
ושתין,, ** Gap ** 
רבוון,, ** Gap ** 
אקלע,, ** Gap ** 
לההוא,דאיכא, ** Major ** 
אושפיזא,למימר, ** Major ** 
רמו,רוב, ** Major ** 
,נשים, ** Gap ** 
,בתולות, ** Gap ** 
,נישאות, ** Gap ** 
,ומיעוט, ** Gap ** 
,אלמנות, ** Gap ** 
,וכל, ** Gap ** 
,הנשאת, ** Gap ** 
,בתולה, ** Gap ** 
ליה,יש, ** Major ** 
שערי,, ** Gap ** 
לחמריה,, ** Gap ** 
לא,לה, **Minor 
אכל,קול, ** Major ** 
Daf,Daf,
7b,16b,
,וזו, ** Gap ** 
,הואיל, ** Gap ** 
,ואין, ** Gap ** 
,לה, ** Gap ** 
,קול, ** Gap ** 
חבטינהו,איתרע, ** Major ** 
לא,לה, **Minor 
,רובא, ** Gap ** 
,אי, ** Gap ** 
אכל,כל, **Minor 
,הנשאת, ** Gap ** 
,בתולה, ** Gap ** 
,יש, ** Gap ** 
,לה, ** Gap ** 
,קול, ** Gap ** 
,כי, ** Gap ** 
,אתו, ** Gap ** 
,עדים, ** Gap ** 
,מאי, ** Gap ** 
,הוי, ** Gap ** 
,הנך, ** Gap ** 
,סהדי, ** Gap ** 
,שקרי, ** Gap ** 
נקרינהו,נינהו, ** Major ** 
לא,אלא, **Minor 
אכל,, ** Gap ** 
אמר,אמר,
,רבינא, ** Gap ** 
,רוב, ** Gap ** 
,הנשאת, ** Gap ** 
,בתולה, ** Gap ** 
,יש, ** Gap ** 
להו,לה, **Minor 
,קול, ** Gap ** 
,וזו, ** Gap ** 
,הואיל, ** Gap ** 
,ואין, ** Gap ** 
,לה, ** Gap ** 
,קול, ** Gap ** 
,איתרע, ** Gap ** 
,לה, ** Gap ** 
,רובא:, ** Gap ** 
,אם, ** Gap ** 
,יש, ** Gap ** 
,עדים, ** Gap ** 
,שיצתה, ** Gap ** 
,בהינומא, ** Gap ** 
,וכו':, ** Gap ** 
,וליחוש, ** Gap ** 
דלמא,דלמא,
,מפקא, ** Gap ** 
,עדים, ** Gap ** 
,בהאי, ** Gap ** 
,בי, ** Gap ** 
,דינא, ** Gap ** 
,וגביא, ** Gap ** 
,והדר, ** Gap ** 
,מפקא, ** Gap ** 
לא,לה, **Minor 
,לכתובה, ** Gap ** 
,בהאי, ** Gap ** 
,"ב""ד", ** Gap ** 
,וגביא, ** Gap ** 
,בה, ** Gap ** 
,"א""ר", ** Gap ** 
,אבהו, ** Gap ** 
,זאת, ** Gap ** 
,אומרת, ** Gap ** 
מעשרן,כותבין, ** Major ** 
עשרינהו,שובר, ** Major ** 
,רב, ** Gap ** 
ואכל,פפא, ** Major ** 
אמר,אמר,
ענייה,, ** Gap ** 
זו,, ** Gap ** 
הולכת,, ** Gap ** 
לעשות,, ** Gap ** 
רצון,, ** Gap ** 
קונה,במקום, **Minor 
,שאין, ** Gap ** 
,כותבין, ** Gap ** 
,כתובה, ** Gap ** 
,עסקינן, ** Gap ** 
,ואיכא, ** Gap ** 
,דמתני, ** Gap ** 
,לה, ** Gap ** 
,אברייתא, ** Gap ** 
,איבדה, ** Gap ** 
,כתובתה, ** Gap ** 
,הטמינה, ** Gap ** 
,כתובתה, ** Gap ** 
,נשרפה, ** Gap ** 
,כתובתה, ** Gap ** 
,רקדו, ** Gap ** 
,לפניה, ** Gap ** 
,שחקו, ** Gap ** 
,לפניה, ** Gap ** 
,העבירו, ** Gap ** 
,לפניה, ** Gap ** 
,כוס, ** Gap ** 
,של, ** Gap ** 
,בשורה, ** Gap ** 
,או, ** Gap ** 
,מפה, ** Gap ** 
,של, ** Gap ** 
,בתולים, ** Gap ** 
ואתם,אם, ** Major ** 
,יש, ** Gap ** 
,לה, ** Gap ** 
,עדים, ** Gap ** 
,באחד, ** Gap ** 
מאכילין,מכל, **Minor 
,אלו, ** Gap ** 
,כתובתה, ** Gap ** 
,מאתים, ** Gap ** 
,וליחוש, ** Gap ** 
,דלמא, ** Gap ** 
,מפקא, ** Gap ** 
,עדים, ** Gap ** 
,בהאי, ** Gap ** 
,"ב""ד", ** Gap ** 
,וגביא, ** Gap ** 
,והדר, ** Gap ** 
,מפקא, ** Gap ** 
,לכתובתה, ** Gap ** 
,בהאי, ** Gap ** 
,"ב""ד", ** Gap ** 
,וגביא, ** Gap ** 
,בה, ** Gap ** 
אותה,"א""ר", ** Major ** 
,אבהו, ** Gap ** 
,זאת, ** Gap ** 
,אומרת, ** Gap ** 
,כותבין, ** Gap ** 
,שובר, ** Gap ** 
,רב, ** Gap ** 
,פפא, ** Gap ** 
,אמר, ** Gap ** 
,במקום, ** Gap ** 
,שאין, ** Gap ** 
,כותבין, ** Gap ** 
,כתובה, ** Gap ** 
,עסקינן, ** Gap ** 
,והא, ** Gap ** 
,איבדה, ** Gap ** 
,כתובתה, ** Gap ** 
,קתני, ** Gap ** 
,דכתב, ** Gap ** 
,לה, ** Gap ** 
,איהו, ** Gap ** 
,סוף, ** Gap ** 
,סוף, ** Gap ** 
,מפקא, ** Gap ** 
,לה, ** Gap ** 
,וגביא, ** Gap ** 
,בה, ** Gap ** 
,מאי, ** Gap ** 
,איבדה, ** Gap ** 
,איבדה, ** Gap ** 
,באור, ** Gap ** 
,"א""ה", ** Gap ** 
,היינו, ** Gap ** 
,נשרפה, ** Gap ** 
,ועוד, ** Gap ** 
,הטמינה, ** Gap ** 
,מאי, ** Gap ** 
,איכא, ** Gap ** 
,למימר, ** Gap ** 
,ותו, ** Gap ** 
,איבדה, ** Gap ** 
,למה, ** Gap ** 
,לי, ** Gap ** 
,אלא, ** Gap ** 
,כל, ** Gap ** 
,איבדה, ** Gap ** 
,כי, ** Gap ** 
,הטמינה, ** Gap ** 
טבלים,בפנינו, ** Major ** 
ומי,דמי, **Minor 
,ולא, ** Gap ** 
,יהבינן, ** Gap ** 
,לה, ** Gap ** 
,עד, ** Gap ** 
,דאמרי, ** Gap ** 
,עדים, ** Gap ** 
,נשרפה, ** Gap ** 
מיחייבא,כתובתה, ** Major ** 
והתנן,מאן, ** Major ** 
הלוקח,דמתני, ** Major ** 
לזרע,לה, ** Major ** 
ולבהמה,אברייתא, ** Major ** 
,כל, ** Gap ** 
וקמח,שכן, ** Major ** 
לעורות,אמתני'‏, ** Major ** 
ושמן,ומאן, ** Major ** 
,דמתני, ** Gap ** 
,לה, ** Gap ** 
,אמתני'‏, ** Gap ** 
,אבל, ** Gap ** 
,אברייתא, ** Gap ** 
לנר,לא, ** Major ** 
,כי, ** Gap ** 
,קושיא:, ** Gap ** 
,אם, ** Gap ** 
,יש, ** Gap ** 
,עדים, ** Gap ** 
ושמן,כו':, ** Major ** 
,וליחוש, ** Gap ** 
,דלמא, ** Gap ** 
,מפקא, ** Gap ** 
,עדי, ** Gap ** 
,הינומא, ** Gap ** 
,בהאי, ** Gap ** 
,"ב""ד", ** Gap ** 
,וגביא, ** Gap ** 
,והדר, ** Gap ** 
,מפקא, ** Gap ** 
,עדי, ** Gap ** 
לסוך,הינומא, ** Major ** 
בו,בבי, **Minor 
,דינא, ** Gap ** 
,אחרינא, ** Gap ** 
,וגביא, ** Gap ** 
,במקום, ** Gap ** 
,דלא, ** Gap ** 
,אפשר, ** Gap ** 
,ודאי, ** Gap ** 
,כתבינן, ** Gap ** 
,שובר:, ** Gap ** 
,העבירו, ** Gap ** 
,לפניה, ** Gap ** 
,כוס, ** Gap ** 
,של, ** Gap ** 
,בשורה:, ** Gap ** 
,מאי, ** Gap ** 
,כוס, ** Gap ** 
,של, ** Gap ** 
,בשורה, ** Gap ** 
,אמר, ** Gap ** 
,רב, ** Gap ** 
,אדא, ** Gap ** 
,בר, ** Gap ** 
,אהבה, ** Gap ** 
,כוס, ** Gap ** 
,יין, ** Gap ** 
,של, ** Gap ** 
,תרומה, ** Gap ** 
,מעבירין, ** Gap ** 
,לפניה, ** Gap ** 
,כלומר, ** Gap ** 
,ראויה, ** Gap ** 
,היתה, ** Gap ** 
את,זו, ** Major ** 
הכלים,לאכול, **Minor 
,בתרומה, ** Gap ** 
,מתקיף, ** Gap ** 
,לה, ** Gap ** 
,רב, ** Gap ** 
,פפא, ** Gap ** 
פטור,אטו, ** Major ** 
,אלמנה, ** Gap ** 
,מי, ** Gap ** 
,לא, ** Gap ** 
,אכלה, ** Gap ** 
